distance,kmb1,mtr1,hr
"5677",2.993706226348877,0.355657458305359,27.000
"5678",2.951754808425903,0.358873546123505,27.000
"5679",2.910332918167114,0.365970700979233,27.000
"5680",2.875694036483765,0.369330614805222,27.000
"5681",2.835210323333740,0.376471877098083,27.500
"5682",2.801184892654419,0.379968881607056,27.500
"5683",2.761701822280884,0.387149244546890,27.500
"5684",2.767400264739990,0.394365429878235,27.500
"5685",2.728358030319214,0.397991120815277,27.500
"5686",2.689877033233643,0.405239164829254,27.500
"5687",2.657025575637817,0.401742488145828,27.500
"5688",2.619273424148560,0.408986151218414,27.500
"5689",2.586810111999512,0.412854999303818,27.500
"5690",2.549659252166748,0.420123040676117,27.500
"5691",2.512820243835449,0.427420198917389,27.500
"5692",2.480840921401978,0.431390613317490,27.500
"5693",2.444552183151245,0.438705235719681,27.333
"5694",2.412909984588623,0.442799091339111,27.333
"5695",2.412909984588623,0.450130850076675,27.333
"5696",2.381392955780029,0.454383790493011,27.333
"5697",2.345978021621704,0.461728632450104,27.333
"5698",2.310967445373535,0.461728632450104,27.333
"5699",2.280481815338135,0.466133862733841,27.333
"5700",2.246266126632690,0.473486542701721,27.333
"5701",2.216663122177124,0.478036612272263,27.333
"5702",2.183287143707275,0.485392034053802,27.333
"5703",2.154609203338623,0.490079700946808,27.333
"5704",2.122118949890137,0.497432738542557,27.333
"5705",2.090115785598755,0.504800856113434,27.333
"5706",2.094411611557007,0.509596526622772,27.333
"5707",2.062854766845703,0.516955256462097,27.333
"5708",2.036164999008179,0.514537632465363,27.333
"5709",2.005590677261353,0.521871328353882,27.333
"5710",1.979968667030334,0.529215693473816,27.333
"5711",1.950428247451782,0.534245312213898,27.333
"5712",1.921445727348328,0.541570723056793,27.333
"5713",1.897471785545349,0.546706974506378,27.333
"5714",1.869558930397034,0.554008603096008,27.500
"5715",1.846800684928894,0.559244871139526,27.500
"5716",1.846800684928894,0.566518068313599,27.500
"5717",1.824720144271851,0.573794901371002,27.500
"5718",1.798507571220398,0.579087913036346,27.500
"5719",1.772857904434204,0.579087913036346,27.500
"5720",1.752701997756958,0.584504306316376,27.500
"5721",1.728262901306152,0.591707170009613,27.500
"5722",1.709498047828674,0.597204029560089,27.500
"5723",1.686323642730713,0.604365050792694,27.500
"5724",1.668936252593994,0.611523866653442,27.500
"5725",1.646809935569763,0.617050945758820,27.500
"5726",1.646809935569763,0.624161720275879,27.500
"5727",1.630516171455383,0.629754424095154,27.500
"5728",1.609105110168457,0.636812925338745,27.500
"5729",1.593499898910522,0.635455369949341,27.500
"5730",1.572877764701843,0.642465293407440,27.500
"5731",1.558347940444946,0.649467408657074,27.500
"5732",1.538774967193604,0.655173480510712,27.500
"5733",1.519725680351257,0.662115097045898,27.500
"5734",1.506884813308716,0.667869031429291,27.500
"5735",1.488919258117676,0.674746274948120,27.500
"5736",1.477251887321472,0.680542469024658,27.500
"5737",1.477251887321472,0.687351286411285,27.500
"5738",1.466210126876831,0.693184196949005,27.500
"5739",1.449923992156982,0.693184196949005,27.500
"5740",1.434199929237366,0.699920773506165,27.500
"5741",1.424951791763306,0.705784976482391,27.500
"5742",1.410388350486755,0.712445557117462,27.500
"5743",1.402390241622925,0.718335628509521,27.500
"5744",1.389015316963196,0.724916458129883,27.500
"5745",1.382266283035278,0.730827212333679,27.500
"5746",1.369906902313232,0.737324893474579,27.500
"5747",1.369906902313232,0.743802011013031,27.500
"5748",1.364215850830078,0.749661922454834,27.500
"5749",1.352766275405884,0.756050765514374,27.500
"5750",1.348324656486511,0.755598783493042,27.500
"5751",1.337831497192383,0.761919200420380,27.500
"5752",1.334512710571289,0.767861723899841,27.500
"5753",1.324613451957703,0.774088501930237,27.500
"5754",1.314987063407898,0.780290246009827,27.500
"5755",1.312777519226074,0.786161601543427,27.500
"5756",1.303723931312561,0.792264938354492,27.500
"5757",1.311076402664185,0.798130631446838,27.500
"5758",1.302319645881653,0.804132282733917,27.500
"5759",1.301416277885437,0.809987962245941,27.500
"5760",1.293238282203674,0.809987962245941,27.500
"5761",1.285346031188965,0.815884768962860,27.500
"5762",1.285535216331482,0.821726083755493,27.500
"5763",1.278234004974365,0.827515006065369,27.500
"5764",1.279270410537720,0.833337485790253,27.500
"5765",1.272814989089966,0.839015483856201,27.500
"5766",1.275027155876160,0.844815075397491,27.500
"5767",1.269566893577576,0.850379347801208,27.500
"5768",1.269566893577576,0.855909764766693,27.500
"5769",1.272945761680603,0.861599683761597,27.500
"5770",1.268478631973267,0.861599683761597,27.500
"5771",1.273010730743408,0.867341339588165,27.500
"5772",1.269536256790161,0.872669517993927,27.500
"5773",1.275209784507751,0.878376483917236,27.500
"5774",1.272728681564331,0.883586287498474,27.500
"5775",1.270750045776367,0.888779282569885,27.500
"5776",1.278048276901245,0.894357264041901,27.500
"5777",1.277068257331848,0.899444520473480,27.500
"5778",1.285977602005005,0.904976367950439,27.500
"5779",1.285491228103638,0.909954667091370,27.500
"5780",1.294539332389832,0.910551190376282,27.500
"5781",1.295056462287903,0.915436685085297,27.500
"5782",1.305219650268555,0.920963287353516,27.500
"5783",1.315998792648315,0.925743281841278,27.500
"5784",1.315998792648315,0.931292653083801,27.500
"5785",1.327390074729919,0.936957001686096,27.000
"5786",1.329913258552551,0.936957001686096,27.000
"5787",1.342413544654846,0.942734301090240,27.000
"5788",1.345961093902588,0.947261691093445,27.000
"5789",1.359570026397705,0.953068912029266,27.000
"5790",1.359570026397705,0.957494437694550,27.000
"5791",1.373767018318176,0.963326275348663,27.000
"5792",1.378695249557495,0.963326275348663,27.000
"5793",1.393926739692688,0.969262838363647,27.000
"5794",1.409769177436829,0.975302696228027,27.000
"5795",1.416153311729431,0.979451119899750,27.000
"5796",1.426702380180359,0.985504686832428,27.000
"5797",1.433890581130981,0.989540278911591,27.000
"5798",1.452960491180420,0.991662144660950,27.000
"5799",1.461492538452148,0.995613753795624,27.000
"5800",1.482664585113525,1.001844167709351,27.000
"5801",1.492525815963745,1.005689620971680,27.000
"5802",1.505147933959961,1.011999011039734,27.000
"5803",1.529203295707703,1.015734434127808,18.667
"5804",1.540964245796204,1.018465518951416,18.667
"5805",1.567643404006958,1.025086879730225,18.667
"5806",1.581036210060120,1.028652548789978,18.667
"5807",1.610292077064514,1.035339474678040,18.667
"5808",1.625293612480164,1.038786888122559,18.667
"5809",1.641128063201904,1.045533537864685,14.500
"5810",1.657081842422485,1.045533537864685,14.500
"5811",1.690420985221863,1.052425742149353,14.500
"5812",1.707949757575989,1.055660009384155,14.500
"5813",1.743751525878906,1.062603235244751,14.500
"5814",1.761673212051392,1.069686174392700,14.500
"5815",1.780984997749329,1.072698593139648,14.500
"5816",1.819356441497803,1.076906800270081,14.500
"5817",1.858814239501953,1.079823970794678,14.500
"5818",1.879842400550842,1.087083935737610,14.500
"5819",1.899268031120300,1.094476461410522,14.500
"5820",1.920909881591797,1.094476461410522,14.500
"5821",1.962939143180847,1.101999521255493,14.500
"5822",2.005613803863525,1.109651327133179,14.500
"5823",2.005613803863525,1.112135767936707,14.500
"5824",2.048837184906006,1.117429971694946,14.500
"5825",2.092569112777710,1.125333666801453,14.500
"5826",2.116033077239990,1.127614259719849,14.500
"5827",2.136769533157349,1.135537743568420,14.500
"5828",2.181397438049316,1.137671947479248,14.500
"5829",2.205403804779053,1.143581748008728,14.500
"5830",2.250684976577759,1.151744604110718,14.500
"5831",2.275287866592407,1.153668045997620,14.500
"5832",2.296399116516113,1.161841154098511,14.500
"5833",2.342511177062988,1.168420314788818,14.500
"5834",2.367787599563599,1.170129060745239,14.500
"5835",2.414557695388794,1.178534507751465,14.500
"5836",2.435760974884033,1.187096476554871,14.500
"5837",2.461619615554810,1.187096476554871,14.500
"5838",2.508933544158936,1.195822834968567,14.500
"5839",2.556459665298462,1.197161555290222,14.500
"5840",2.556459665298462,1.205940723419189,14.500
"5841",2.604158639907837,1.214878916740417,14.500
"5842",2.630958795547485,1.214878916740417,14.500
"5843",2.678970575332642,1.223974108695984,14.500
"5844",2.727057933807373,1.233224272727966,14.500
"5845",2.727057933807373,1.234067559242249,14.500
"5846",2.775184154510498,1.242627501487732,14.500
"5847",2.823312997817993,1.252181649208069,14.500
"5848",2.850866794586182,1.252795577049255,14.500
"5849",2.871407985687256,1.262382984161377,14.500
"5850",2.919434309005737,1.271735548973083,14.500
"5851",2.947135210037231,1.272116661071777,14.500
"5852",2.995103359222412,1.281994938850403,14.500
"5853",3.015143632888794,1.282203555107117,14.500
"5854",3.042914867401123,1.292105555534363,14.500
"5855",3.090538024902344,1.302178144454956,14.500
"5856",3.118402957916260,1.302147865295410,14.500
"5857",3.165780305862427,1.312328815460205,14.500
"5858",3.185085773468018,1.322646856307983,14.500
"5859",3.212887048721313,1.322646856307983,14.500
"5860",3.259690999984741,1.333100557327271,14.500
"5861",3.306162357330322,1.343687891960144,14.500
"5862",3.306162357330322,1.343112826347351,14.500
"5863",3.352271556854248,1.354402899742126,14.500
"5864",3.397988796234131,1.353709101676941,14.500
"5865",3.425457715988159,1.364432930946350,14.500
"5866",3.443285465240479,1.375278830528259,14.500
"5867",3.470618247985840,1.374281883239746,14.500
"5868",3.515315055847168,1.386255860328674,14.500
"5869",3.559520483016968,1.397390842437744,14.500
"5870",3.586494922637939,1.396152496337891,14.500
"5871",3.603208303451538,1.407322406768799,14.500
"5872",3.646352529525757,1.420130729675293,14.500
"5873",3.672926664352417,1.418646693229675,14.500
"5874",3.715280532836914,1.430123329162598,14.500
"5875",3.730910301208496,1.428442358970642,14.500
"5876",3.757027149200439,1.441750407218933,14.500
"5877",3.798141956329346,1.453525662422180,14.500
"5878",3.823910951614380,1.451594591140747,14.500
"5879",3.838602304458618,1.463390350341797,14.500
"5880",3.878385305404663,1.475330352783203,14.500
"5881",3.903597116470337,1.475330352783203,14.500
"5882",3.942384004592896,1.487412214279175,14.500
"5883",3.980437517166138,1.499634742736816,14.500
"5884",3.980437517166138,1.497121691703796,14.500
"5885",4.017737388610840,1.511995792388916,14.500
"5886",4.054264545440674,1.524493813514709,14.500
"5887",4.078054428100586,1.521723628044128,14.500
"5888",4.089998722076416,1.534227967262268,14.500
"5889",4.113436222076416,1.534227967262268,14.500
"5890",4.148193836212158,1.546865344047546,14.500
"5891",4.182465553283692,1.559634804725647,14.500
"5892",4.182465553283692,1.556400179862976,14.500
"5893",4.216226100921631,1.569169163703918,14.500
"5894",4.249451637268067,1.585550069808960,14.500
"5895",4.271653175354004,1.582056879997253,14.500
"5896",4.304013729095459,1.595031619071960,14.500
"5897",4.314200878143312,1.608089566230774,14.500
"5898",4.335779190063477,1.608089566230774,14.500
"5899",4.366927623748780,1.621228694915771,14.500
"5900",4.397436618804932,1.617274880409241,14.500
"5901",4.397436618804932,1.630364179611206,14.500
"5902",4.427285671234131,1.647742629051208,14.500
"5903",4.447618007659912,1.643530011177063,14.500
"5904",4.476414203643799,1.656771183013916,14.500
"5905",4.504499912261964,1.670085430145264,14.500
"5906",4.504499912261964,1.665536165237427,14.500
"5907",4.531856536865234,1.683471322059631,14.500
"5908",4.558466434478760,1.696927070617676,14.500
"5909",4.576987266540528,1.692115902900696,14.500
"5910",4.584312438964844,1.705508232116699,27.000
"5911",4.609376430511476,1.705508232116699,27.000
"5912",4.627046585083008,1.718967199325562,27.000
"5913",4.650875091552734,1.732490420341492,27.000
"5914",4.650875091552734,1.727207660675049,27.000
"5915",4.673883914947510,1.746077179908752,27.000
"5916",4.696057796478272,1.759725570678711,27.000
"5917",4.712092876434326,1.754177927970886,27.000
"5918",4.732947826385498,1.767744183540344,27.000
"5919",4.737844467163086,1.781330704689026,27.000
"5920",4.752935409545898,1.781330704689026,27.000
"5921",4.772040843963624,1.794933557510376,27.000
"5922",4.790254116058350,1.788923263549805,27.000
"5923",4.790254116058350,1.802411556243896,27.000
"5924",4.807564735412598,1.822181105613708,27.000
"5925",4.820863246917726,1.815912246704102,27.000
"5926",4.836754322052002,1.829423069953918,27.000
"5927",4.839437484741212,1.842942595481873,27.000
"5928",4.851716995239258,1.842942595481873,27.000
"5929",4.865744113922120,1.856468796730042,27.000
"5930",4.878827095031738,1.870000004768372,27.000
"5931",4.889726161956788,1.863135218620300,27.000
"5932",4.890958786010742,1.876539111137390,27.000
"5933",4.902133941650392,1.897070646286011,27.000
"5934",4.911970138549806,1.889944434165955,27.000
"5935",4.921644210815430,1.903349399566650,27.000
"5936",4.921644210815430,1.896017789840698,27.000
"5937",4.930347442626954,1.916752815246582,27.000
"5938",4.938074588775636,1.930152773857117,27.000
"5939",4.945932865142822,1.922558903694153,27.000
"5940",4.944823265075684,1.935822725296021,27.000
"5941",4.950590133666992,1.956936359405518,27.000
"5942",4.957350730895996,1.949080109596252,27.000
"5943",4.961582183837892,1.962329983711243,27.000
"5944",4.964827060699464,1.975570082664490,27.000
"5945",4.964827060699464,1.967378377914429,27.000
"5946",4.967084884643556,1.988799929618835,27.000
"5947",4.968356132507324,1.980477094650269,27.000
"5948",4.972536087036134,1.993563890457153,27.000
"5949",4.968640327453614,2.006637573242188,27.000
"5950",4.972265243530274,2.006637573242188,27.000
"5951",4.971010208129884,2.019696950912476,27.000
"5952",4.968773365020752,2.032740592956543,27.000
"5953",4.968773365020752,2.023822546005249,27.000
"5954",4.965558052062988,2.045767545700073,27.000
"5955",4.961367607116700,2.058777093887329,27.000
"5956",4.962408065795898,2.049597978591919,27.000
"5957",4.956696510314942,2.062458038330078,27.000
"5958",4.950082302093506,2.053079605102539,27.000
"5959",4.950021743774414,2.075298786163330,27.000
"5960",4.942390441894532,2.088118553161621,27.000
"5961",4.941421985626222,2.078480482101440,27.000
"5962",4.933808803558350,2.091149091720581,27.000
"5963",4.924284934997560,2.113692283630371,27.000
"5964",4.922235012054444,2.103795528411865,27.000
"5965",4.911240577697754,2.116418838500977,27.000
"5966",4.902441978454590,2.129018306732178,27.000
"5967",4.899324893951416,2.118797779083252,27.000
"5968",4.886497020721436,2.141592979431152,27.000
"5969",4.872766971588136,2.131244659423828,27.000
"5970",4.868252754211426,2.143664836883545,27.000
"5971",4.858147144317628,2.156020402908325,27.000
"5972",4.853117465972900,2.156020402908325,27.000
"5973",4.837109088897706,2.168291568756104,27.000
"5974",4.820240020751954,2.180477142333984,27.000
"5975",4.820240020751954,2.169543504714966,27.000
